X,Y,标注类别名称,预测类别,图像路径
3.0744395,31.099277,梨,梨,fruit30_split/val/梨/23.jpg
17.79445,2.3617475,梨,梨,fruit30_split/val/梨/27.jpg
14.2734995,1.7191496,梨,梨,fruit30_split/val/梨/28.jpg
12.066737,6.1108375,梨,梨,fruit30_split/val/梨/34.jpg
30.935347,-22.99941,梨,苹果-红,fruit30_split/val/梨/43.jpg
11.575225,2.9592953,梨,梨,fruit30_split/val/梨/54.jpeg
9.467869,7.023663,梨,梨,fruit30_split/val/梨/55.jpg
-12.989588,19.479671,梨,梨,fruit30_split/val/梨/68.jpg
7.894836,1.3503877,梨,梨,fruit30_split/val/梨/69.jpg
-13.5582695,23.551704,梨,梨,fruit30_split/val/梨/73.jpg
10.263825,13.88664,梨,猕猴桃,fruit30_split/val/梨/76.jpg
9.658733,5.551338,梨,石榴,fruit30_split/val/梨/77.jpg
13.262077,5.703443,梨,梨,fruit30_split/val/梨/82.jpg
-14.277115,22.666782,梨,梨,fruit30_split/val/梨/85.jpg
11.408562,22.536552,梨,桂圆,fruit30_split/val/梨/87.jpg
12.7325325,-0.8468049,梨,梨,fruit30_split/val/梨/92.jpg
13.215805,10.4532795,椰子,椰子,fruit30_split/val/椰子/102.jpg
9.834707,2.6770413,椰子,椰子,fruit30_split/val/椰子/104.jpg
5.4863415,3.641225,椰子,椰子,fruit30_split/val/椰子/105.jpg
-13.987231,16.573486,椰子,椰子,fruit30_split/val/椰子/107.jpeg
33.173157,-7.7557464,椰子,椰子,fruit30_split/val/椰子/12.jpg
14.291492,8.169281,椰子,椰子,fruit30_split/val/椰子/128.jpg
11.545388,24.644737,椰子,椰子,fruit30_split/val/椰子/133.jpg
-5.575978,-34.814846,椰子,椰子,fruit30_split/val/椰子/136.jpg
34.01072,-1.3641489,椰子,椰子,fruit30_split/val/椰子/142.jpg
13.331449,26.083168,椰子,桂圆,fruit30_split/val/椰子/163.jpg
-5.1590962,15.773694,椰子,椰子,fruit30_split/val/椰子/165.jpg
35.249508,-4.9689145,椰子,椰子,fruit30_split/val/椰子/17.jpeg
34.681267,-6.867651,椰子,椰子,fruit30_split/val/椰子/170.jpg
34.496758,-6.3945794,椰子,椰子,fruit30_split/val/椰子/175.jpg
35.315327,-0.8919433,椰子,椰子,fruit30_split/val/椰子/176.jpg
-3.1435237,-1.2159152,椰子,椰子,fruit30_split/val/椰子/185.jpg
16.830845,-17.467575,椰子,西瓜,fruit30_split/val/椰子/187.jpg
13.396204,-12.386432,椰子,椰子,fruit30_split/val/椰子/190.jpg
-0.7941612,18.607615,椰子,椰子,fruit30_split/val/椰子/194.jpg
-14.730643,17.778316,椰子,椰子,fruit30_split/val/椰子/195.jpg
23.186783,-0.102066085,椰子,椰子,fruit30_split/val/椰子/196.jpg
16.010677,2.7873738,椰子,椰子,fruit30_split/val/椰子/197.png
-3.8281517,10.647252,椰子,椰子,fruit30_split/val/椰子/199.jpg
28.151619,-3.910667,椰子,椰子,fruit30_split/val/椰子/23.png
12.545091,25.503668,椰子,椰子,fruit30_split/val/椰子/25.jpg
10.10847,23.52622,椰子,桂圆,fruit30_split/val/椰子/30.jpg
23.516537,-7.4641905,椰子,椰子,fruit30_split/val/椰子/33.jpg
34.380016,-5.3623295,椰子,椰子,fruit30_split/val/椰子/36.jpg
27.58424,-4.9273534,椰子,椰子,fruit30_split/val/椰子/43.jpg
28.10256,-5.2086544,椰子,椰子,fruit30_split/val/椰子/49.jpg
10.065458,1.0851331,椰子,椰子,fruit30_split/val/椰子/5.jpg
-8.630178,-28.20718,椰子,桂圆,fruit30_split/val/椰子/57.jpg
26.274815,-4.8612947,椰子,椰子,fruit30_split/val/椰子/60.jpeg
33.61996,-4.875212,椰子,椰子,fruit30_split/val/椰子/78.jpg
33.99373,-2.2510576,椰子,椰子,fruit30_split/val/椰子/80.jpg
-15.121502,17.84725,椰子,椰子,fruit30_split/val/椰子/81.jpg
-8.653233,14.694532,椰子,椰子,fruit30_split/val/椰子/84.jpg
28.172977,-6.172935,椰子,椰子,fruit30_split/val/椰子/90.jpg
45.451786,-5.271549,榴莲,榴莲,fruit30_split/val/榴莲/10.jpg
4.5878143,-10.233275,榴莲,香蕉,fruit30_split/val/榴莲/101.jpg
-37.36059,-24.775694,榴莲,荔枝,fruit30_split/val/榴莲/102.jpg
49.296352,-5.5823684,榴莲,榴莲,fruit30_split/val/榴莲/106.jpg
-37.272736,-26.27766,榴莲,榴莲,fruit30_split/val/榴莲/112.jpg
40.373142,-5.62943,榴莲,榴莲,fruit30_split/val/榴莲/135.jpg
48.00481,-3.8893993,榴莲,榴莲,fruit30_split/val/榴莲/149.jpeg
47.152622,-10.815191,榴莲,榴莲,fruit30_split/val/榴莲/150.jpg
47.803043,-10.472551,榴莲,榴莲,fruit30_split/val/榴莲/161.jpg
48.47739,-6.0838695,榴莲,榴莲,fruit30_split/val/榴莲/163.jpg
43.499695,-5.967315,榴莲,榴莲,fruit30_split/val/榴莲/170.jpg
50.16402,-6.602425,榴莲,榴莲,fruit30_split/val/榴莲/181.jpg
42.81807,-1.8687845,榴莲,柚子,fruit30_split/val/榴莲/191.jpg
-9.541256,5.445282,榴莲,榴莲,fruit30_split/val/榴莲/198.jpg
42.620342,-5.0726256,榴莲,榴莲,fruit30_split/val/榴莲/20.jpg
-39.527958,-31.145481,榴莲,榴莲,fruit30_split/val/榴莲/3.jpg
52.576603,-7.536672,榴莲,榴莲,fruit30_split/val/榴莲/36.jpg
-38.71063,-30.443642,榴莲,榴莲,fruit30_split/val/榴莲/39.jpg
-38.701023,-26.680964,榴莲,榴莲,fruit30_split/val/榴莲/43.jpg
-40.20005,-28.552214,榴莲,榴莲,fruit30_split/val/榴莲/44.jpeg
45.12782,-4.9355702,榴莲,榴莲,fruit30_split/val/榴莲/46.jpg
-39.438995,-30.636671,榴莲,榴莲,fruit30_split/val/榴莲/47.jpg
48.059628,-6.508656,榴莲,榴莲,fruit30_split/val/榴莲/55.jpg
50.85727,-8.465977,榴莲,榴莲,fruit30_split/val/榴莲/58.jpg
-9.936995,-32.161427,榴莲,榴莲,fruit30_split/val/榴莲/71.jpg
51.528503,-7.3134804,榴莲,榴莲,fruit30_split/val/榴莲/74.jpg
45.833347,-6.5003276,榴莲,榴莲,fruit30_split/val/榴莲/75.jpg
46.705963,-4.4227057,榴莲,榴莲,fruit30_split/val/榴莲/78.jpg
28.72878,16.24668,榴莲,杨梅,fruit30_split/val/榴莲/84.png
39.90981,17.774218,榴莲,柠檬,fruit30_split/val/榴莲/85.jpg
15.396755,21.808302,榴莲,芒果,fruit30_split/val/榴莲/87.jpg
-40.4976,-28.283941,榴莲,榴莲,fruit30_split/val/榴莲/88.jpg
41.769806,-5.853119,榴莲,榴莲,fruit30_split/val/榴莲/90.jpg
-37.316437,-27.360302,榴莲,榴莲,fruit30_split/val/榴莲/91.jpg
42.311634,-4.2372127,榴莲,榴莲,fruit30_split/val/榴莲/98.jpg
22.099022,5.2975583,榴莲,柠檬,fruit30_split/val/榴莲/99.jpg
15.353647,41.50956,火龙果,火龙果,fruit30_split/val/火龙果/103.jpg
14.407848,42.39717,火龙果,火龙果,fruit30_split/val/火龙果/106.jpg
15.157925,44.07861,火龙果,火龙果,fruit30_split/val/火龙果/109.jpg
16.282154,44.943493,火龙果,火龙果,fruit30_split/val/火龙果/113.jpg
14.426114,39.09383,火龙果,火龙果,fruit30_split/val/火龙果/114.jpg
17.295527,44.30583,火龙果,火龙果,fruit30_split/val/火龙果/118.jpg
14.450405,44.64514,火龙果,火龙果,fruit30_split/val/火龙果/13.jpg
-22.609156,11.688831,火龙果,火龙果,fruit30_split/val/火龙果/138.jpg
10.321574,42.973133,火龙果,火龙果,fruit30_split/val/火龙果/153.jpg
16.012579,42.641605,火龙果,火龙果,fruit30_split/val/火龙果/163.jpg
13.427681,37.392174,火龙果,火龙果,fruit30_split/val/火龙果/164.jpg
-18.867025,5.901353,火龙果,火龙果,fruit30_split/val/火龙果/172.jpg
-20.165962,12.274493,火龙果,火龙果,fruit30_split/val/火龙果/176.jpg
10.840893,45.20758,火龙果,火龙果,fruit30_split/val/火龙果/184.jpg
19.524223,40.04997,火龙果,苹果-红,fruit30_split/val/火龙果/19.jpg
16.34771,38.039417,火龙果,火龙果,fruit30_split/val/火龙果/191.jpg
13.965046,45.300056,火龙果,火龙果,fruit30_split/val/火龙果/196.jpg
17.264723,42.832806,火龙果,火龙果,fruit30_split/val/火龙果/197.jpg
16.499805,36.111454,火龙果,火龙果,fruit30_split/val/火龙果/21.jpg
12.393366,46.57886,火龙果,火龙果,fruit30_split/val/火龙果/23.jpg
12.730313,44.38855,火龙果,火龙果,fruit30_split/val/火龙果/29.jpg
17.224684,39.626648,火龙果,椰子,fruit30_split/val/火龙果/3.jpg
-42.84179,-17.086365,火龙果,火龙果,fruit30_split/val/火龙果/33.jpg
13.38349,46.007736,火龙果,火龙果,fruit30_split/val/火龙果/34.jpg
41.000484,-17.902267,火龙果,火龙果,fruit30_split/val/火龙果/45.jpg
13.504747,37.452583,火龙果,火龙果,fruit30_split/val/火龙果/47.jpeg
11.211905,43.24921,火龙果,火龙果,fruit30_split/val/火龙果/56.jpg
17.616055,40.761906,火龙果,火龙果,fruit30_split/val/火龙果/60.jpg
17.603945,40.981087,火龙果,火龙果,fruit30_split/val/火龙果/64.jpg
-42.610683,-17.069012,火龙果,火龙果,fruit30_split/val/火龙果/70.jpg
-22.37531,9.48946,火龙果,火龙果,fruit30_split/val/火龙果/76.jpeg
18.624514,43.30446,火龙果,火龙果,fruit30_split/val/火龙果/78.jpg
12.127833,43.262104,火龙果,火龙果,fruit30_split/val/火龙果/80.jpg
20.732431,37.124805,火龙果,火龙果,fruit30_split/val/火龙果/83.jpg
15.043037,40.285755,火龙果,火龙果,fruit30_split/val/火龙果/84.jpg
-39.528088,-16.306248,火龙果,石榴,fruit30_split/val/火龙果/90.jpg
20.647955,-0.15238571,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/101.jpg
-15.148167,27.516779,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/113.jpg
35.910374,3.8168843,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/118.jpeg
29.62138,-5.5180674,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/124.jpg
18.347267,-14.374641,猕猴桃,黄瓜,fruit30_split/val/猕猴桃/127.jpg
-9.748527,35.672546,猕猴桃,哈密瓜,fruit30_split/val/猕猴桃/128.jpg
33.10331,9.466483,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/136.jpg
39.2034,5.9786015,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/144.jpg
-13.221511,26.154072,猕猴桃,桂圆,fruit30_split/val/猕猴桃/149.jpeg
35.839767,7.025195,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/167.png
36.118378,8.743654,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/17.jpg
-13.51039,26.57369,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/188.jpg
-15.621696,24.581154,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/192.jpeg
37.473885,3.5496953,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/197.jpg
34.35933,8.571989,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/199.jpeg
27.960321,8.762444,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/32.jpg
37.427135,9.37218,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/34.jpg
-36.634155,-30.597912,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/38.jpeg
38.625072,9.898174,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/40.jpg
37.850212,6.7916884,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/41.jpeg
33.919857,5.6580725,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/44.jpg
37.78378,8.251428,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/46.jpg
39.70375,7.346072,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/47.jpg
40.313416,4.7353625,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/48.jpg
35.462955,10.51671,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/50.jpg
35.36974,6.0738063,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/54.jpg
36.091255,9.877837,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/56.jpg
37.580486,10.765925,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/57.jpg
35.001846,7.5509048,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/6.jpeg
40.062164,4.4953084,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/66.jpg
37.990368,12.051063,猕猴桃,芒果,fruit30_split/val/猕猴桃/68.jpg
36.653698,6.565023,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/70.jpg
37.947746,5.389743,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/77.jpg
34.6151,6.9156823,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/92.jpg
-17.252228,27.895426,猕猴桃,柚子,fruit30_split/val/猕猴桃/94.jpeg
34.772194,4.636584,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/96.jpg
32.16675,5.5151763,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/99.jpg
-43.746807,-4.8923316,石榴,石榴,fruit30_split/val/石榴/10.jpg
-20.65356,8.989018,石榴,石榴,fruit30_split/val/石榴/101.jpg
-22.140396,7.23817,石榴,西红柿,fruit30_split/val/石榴/106.jpg
-23.06115,7.6495166,石榴,石榴,fruit30_split/val/石榴/107.jpg
-7.8479786,-33.30949,石榴,石榴,fruit30_split/val/石榴/114.jpg
-41.757256,-1.9637359,石榴,石榴,fruit30_split/val/石榴/115.jpg
-42.052567,-0.45785132,石榴,石榴,fruit30_split/val/石榴/12.png
-20.429512,10.035944,石榴,石榴,fruit30_split/val/石榴/127.jpg
-7.721318,-31.99256,石榴,脐橙,fruit30_split/val/石榴/134.jpg
-37.823246,-0.38033628,石榴,石榴,fruit30_split/val/石榴/136.jpg
-36.720016,3.5257528,石榴,石榴,fruit30_split/val/石榴/14.jpg
-41.719704,-3.479114,石榴,石榴,fruit30_split/val/石榴/147.jpg
-30.516684,-9.177676,石榴,杨梅,fruit30_split/val/石榴/155.jpeg
-39.9977,-2.8991678,石榴,石榴,fruit30_split/val/石榴/158.jpg
-45.197224,-1.0176888,石榴,石榴,fruit30_split/val/石榴/174.jpeg
-43.9178,-4.267675,石榴,石榴,fruit30_split/val/石榴/175.jpg
-44.566864,-4.814804,石榴,石榴,fruit30_split/val/石榴/179.jpg
-44.775913,0.00984431,石榴,石榴,fruit30_split/val/石榴/19.jpg
-42.601925,-6.092315,石榴,石榴,fruit30_split/val/石榴/2.png
-44.92915,0.96718657,石榴,石榴,fruit30_split/val/石榴/27.jpg
-36.155106,-6.386769,石榴,石榴,fruit30_split/val/石榴/33.jpg
11.768062,36.15925,石榴,石榴,fruit30_split/val/石榴/35.jpg
-38.179268,-2.604445,石榴,葡萄-红,fruit30_split/val/石榴/43.jpeg
-11.808057,10.729223,石榴,石榴,fruit30_split/val/石榴/44.jpg
-15.9238,10.076523,石榴,石榴,fruit30_split/val/石榴/46.jpg
-42.511406,-0.7422745,石榴,石榴,fruit30_split/val/石榴/49.jpg
-10.70324,11.739608,石榴,石榴,fruit30_split/val/石榴/5.jpg
-46.021313,-0.81787294,石榴,石榴,fruit30_split/val/石榴/55.jpg
-14.949796,9.576425,石榴,石榴,fruit30_split/val/石榴/6.jpg
-21.005312,10.656001,石榴,石榴,fruit30_split/val/石榴/60.jpg
-47.62801,-0.9058902,石榴,石榴,fruit30_split/val/石榴/66.jpg
-39.775818,-0.5700866,石榴,石榴,fruit30_split/val/石榴/67.jpg
-40.75022,-1.8078299,石榴,石榴,fruit30_split/val/石榴/77.jpg
-42.128063,-5.1290097,石榴,石榴,fruit30_split/val/石榴/80.jpg
-46.09438,-3.2591286,石榴,石榴,fruit30_split/val/石榴/84.jpg
-11.019665,12.9741535,石榴,石榴,fruit30_split/val/石榴/88.jpg
-12.589589,12.136708,石榴,石榴,fruit30_split/val/石榴/89.jpg
-0.085956804,27.118202,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/101.jpg
6.3451133,29.970324,砂糖橘,柚子,fruit30_split/val/砂糖橘/103.jpg
19.846111,7.0949717,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/104.jpg
-3.010951,24.31677,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/110.jpg
15.02875,13.575289,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/112.jpg
28.864534,-25.221859,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/113.jpg
19.639814,7.615037,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/128.jpg
-35.5744,-12.646131,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/130.jpg
-0.417611,29.308134,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/132.jpg
1.0531301,27.709034,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/155.png
-3.7634726,26.534283,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/163.jpg
1.7753905,21.631367,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/164.jpg
-2.8147075,24.089315,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/177.jpg
29.101982,-24.938423,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/180.jpg
-1.9651839,16.005785,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/183.jpg
13.891757,13.786357,砂糖橘,芒果,fruit30_split/val/砂糖橘/193.jpg
-0.5472683,26.621792,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/194.jpg
6.3414955,29.05298,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/25.jpg
1.9846315,23.927448,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/28.jpg
-5.228099,20.236626,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/29.jpg
0.30990627,22.961718,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/35.jpg
1.2787817,23.830235,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/38.png
0.6307743,21.172197,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/43.jpeg
-6.1746426,24.40198,砂糖橘,脐橙,fruit30_split/val/砂糖橘/44.jpg
15.973376,12.383978,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/49.jpg
15.827193,13.8681755,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/5.jpg
1.440508,22.279963,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/55.jpg
-35.07092,-11.442176,砂糖橘,脐橙,fruit30_split/val/砂糖橘/58.jpg
-0.82677376,25.740364,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/6.png
-3.322324,28.492064,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/60.jpg
1.2125329,12.724338,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/62.jpg
-34.972492,-13.54998,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/63.jpg
-3.0856838,26.637386,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/77.jpeg
-1.8529385,20.912676,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/78.jpg
-7.4520144,19.71527,砂糖橘,脐橙,fruit30_split/val/砂糖橘/97.jpeg
-6.0136766,41.01505,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/10.jpg
0.47462952,-9.540443,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/106.jpg
-4.48368,-24.74249,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/108.jpg
2.4569576,-1.9345089,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/11.jpg
-6.2378535,-22.212152,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/111.jpg
3.5695066,-4.2254148,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/114.jpeg
-5.751001,42.232643,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/116.jpg
1.8587197,-11.592525,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/121.jpg
-4.992041,-28.001245,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/128.jpg
25.36187,-2.298795,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/138.jpg
2.2145405,-4.759821,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/150.jpg
1.0651389,-4.112602,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/160.jpg
-5.6925163,-23.929142,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/167.jpg
0.36706436,-7.240459,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/175.jpg
4.605952,-8.78394,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/181.jpg
5.757274,-3.378558,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/186.jpeg
20.570362,28.265429,胡萝卜,西瓜,fruit30_split/val/胡萝卜/188.jpg
-4.934052,-23.8552,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/19.jpg
5.7914534,-1.9300771,胡萝卜,芒果,fruit30_split/val/胡萝卜/192.jpg
-12.7391205,35.063854,胡萝卜,黄瓜,fruit30_split/val/胡萝卜/196.jpg
-4.090094,-22.826185,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/20.jpg
16.326202,18.37297,胡萝卜,芒果,fruit30_split/val/胡萝卜/21.jpg
3.6923327,-1.80415,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/23.jpeg
5.0897107,-5.104057,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/30.jpg
1.0422257,-7.106552,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/35.jpg
-4.531839,-25.928188,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/57.jpg
3.2326035,-5.6201105,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/61.jpg
3.2691557,-4.578483,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/63.jpg
-0.014475535,-7.84404,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/65.jpg
-6.457527,-24.741814,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/75.jpg
-2.5228717,-23.50036,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/76.jpg
-4.818775,-21.931337,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/80.jpg
16.156141,6.7846413,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/83.jpg
4.7588687,-2.5534406,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/85.jpg
-4.3375735,-17.782263,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/87.jpeg
-5.9776845,41.143223,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/95.jpg
